"","document","topic","gamma"
"4052","594_1832_Я_Я4_nc_core",7,0.0220588235294118
"4053","595_1817_Я_ЯВ_nc_core",7,0.394981412639405
"4054","596_1819_Амф_Амф4_nc_core",7,0.00232558139534884
"4055","597_1819_Я_Я6_nc_core",7,0.415865384615385
"4056","598_1834_Я_Я6_nc_core",7,0.0111940298507463
"4057","599_1835_Я_Я4_nc_core",7,0.0391304347826087
"4058","6_1819_Я_Я65_nc_core",7,0.0308641975308642
"4059","600_1835_Я_ЯВ_nc_core",7,0.00906555090655509
"4060","601_1829_Я_Я6_nc_core",7,0.00602409638554217
"4061","602_1829_Я_Я4_nc_core",7,0.00520833333333333
"4062","603_1830_Я_ЯВ_nc_core",7,0.273148148148148
"4063","604_1830_Я_Я6_nc_core",7,0.0524861878453039
"4064","605_1830_Я_Я6646_nc_core",7,0.0480225988700565
"4065","606_1830_Я_Я6_nc_core",7,0.193486590038314
"4066","607_1830_Я_ЯВ_nc_core",7,0.00446428571428571
"4067","608_1830_Я_ЯВ_nc_core",7,0.14378478664193
"4068","609_1830_Я_ЯВ_nc_core",7,0.00462962962962963
"4069","61_1822_Я_Я6_nc_core",7,0.33277027027027
"4070","610_1830_Я_ЯВ_nc_core",7,0.00526315789473684
"4071","611_1830_Я_Я6_nc_core",7,0.0567010309278351
"4072","612_1827_Я_Я4_nc_core",7,0.00568181818181818
"4073","613_1830_Я_ЯВ_nc_core",7,0.00458715596330275
"4074","614_1830_Я_Я6664_nc_core",7,0.110972568578554
"4075","615_1827_Я_ЯВ_nc_core",7,0.00922509225092251
"4076","62_1822_Я_Я6664_canon_core",7,0.0561023622047244
"4077","63_1823_Я_Я5_nc_core",7,0.334437086092715
"4078","64_1823_Я_ЯВ_nc_core",7,0.110849056603774
"4079","65_1823_Я_Я6_nc_core",7,0.0446559297218155
"4080","66_1823_Я_Я6_nc_core",7,0.0203125
"4081","67_1823_Я_Я6_nc_core",7,0.0103244837758112
"4082","68_1824_Амф_Амф4_nc_core",7,0.00684931506849315
"4083","69_1825_Я_Я6663_nc_core",7,0.00710900473933649
"4084","7_1819_Я_Я65_canon_core",7,0.0241116751269036
"4085","70_1825_Я_Я4_nc_core",7,0.0174418604651163
"4086","71_1825_Я_Я4_nc_core",7,0.00862068965517241
"4087","75_1821_Я_ЯВ_nc_core",7,0.0133928571428571
"4088","77_1821_Х_Х4_canon_core",7,0.0223214285714286
"4089","8_1820_Я_Я6_nc_core",7,0.0291411042944785
"4090","80_1824_Я_Я6_nc_core",7,0.0261904761904762
"4091","82_1824_Я_Я6_nc_core",7,0.125
"4092","83_1824_Я_Я54_nc_core",7,0.036231884057971
"4093","84_1824_Я_ЯВ_nc_core",7,0.0524193548387097
"4094","85_1824_Я_Я6_nc_core",7,0.102380952380952
"4095","86_1824_Амф_Амф43_nc_core",7,0.0186567164179104
"4096","87_1824_Я_Я6_nc_core",7,0.00206611570247934
"4097","88_1824_Я_Я65_nc_core",7,0.0426008968609865
"4098","89_1824_Я_Я4_nc_core",7,0.0180722891566265
"4099","9_1820_Эд_Эд_nc_core",7,0.128787878787879
"4100","90_1825_Я_Я4_nc_core",7,0.00285714285714286
"4101","91_1825_Я_Я4_nc_core",7,0.0159574468085106
"4102","92_1826_Я_Я6_nc_core",7,0.0110132158590308
"4103","93_1826_Я_Я4_canon_core",7,0.00833333333333333
"4104","94_1826_Амф_Амф4_nc_core",7,0.0333333333333333
"4105","95_1826_Я_Я6_nc_core",7,0.0130890052356021
"4106","96_1826_Я_Я6_nc_core",7,0.0662650602409639
"4107","97_1824_Я_ЯВ_nc_core",7,0.163461538461538
"4108","98_1824_Я_Я65_nc_core",7,0.00196850393700787
"4109","99_1824_Я_ЯВ_nc_core",7,0.102
"4110","1_1818_Я_ЯВ_nc_core",8,0.408064516129032
"4111","10_1820_Я_Я64_canon_core",8,0.0459183673469388
"4112","100_1825_Я_Я6_canon_core",8,0.0228758169934641
"4113","101_1825_Я_Я4_canon_core",8,0.178571428571429
"4114","102_1825_Я_Я4_nc_core",8,0.0142857142857143
"4115","103_1825_Я_Я4_nc_core",8,0.0111111111111111
"4116","104_1825_Я_Я4_nc_core",8,0.0172413793103448
"4117","105_1826_Х_Х4_nc_core",8,0.00684931506849315
"4118","11_1820_Я_ЯВ_canon_core",8,0.0906593406593407
"4119","112_1824_Я_Я4_canon_core",8,0.0267857142857143
"4120","113_1824_Я_Я4_nc_core",8,0.117021276595745
"4121","114_1824_Я_Я4_nc_core",8,0.328985507246377
"4122","115_1824_Я_Я6664_nc_core",8,0.150602409638554
"4123","116_1824_Я_Я6_nc_core",8,0.432307692307692
"4124","117_1827_Амф_Амф5_nc_core",8,0.172268907563025
"4125","119_1826_Я_Я4_canon_core",8,0.4453125
"4126","12_1820_Я_Я65_nc_core",8,0.368362831858407
"4127","120_1826_Амф_Амф4_nc_core",8,0.17953667953668
"4128","121_1826_Я_Я4_nc_core",8,0.0102040816326531
"4129","122_1824_Я_Я6663_nc_core",8,0.0290697674418605
"4130","123_1824_Я_ЯВ_nc_core",8,0.00446428571428571
"4131","124_1824_Я_Я6_nc_core",8,0.0355191256830601
"4132","127_1830_Я_Я4_nc_core",8,0.0912162162162162
"4133","128_1830_Я_Я4_nc_core",8,0.00641025641025641
"4134","129_1829_Я_Я5_nc_core",8,0.174450549450549
"4135","13_1820_Я_Я4_nc_core",8,0.18
"4136","130_1834_Я_ЯВ_nc_core",8,0.0441176470588235
"4137","131_1827_Я_ЯВ_nc_core",8,0.135838150289017
"4138","132_1827_Я_Я4_nc_core",8,0.0646551724137931
"4139","133_1828_Я_Я5_nc_core",8,0.0428571428571429
"4140","134_1830_Я_Я4_canon_core",8,0.00909090909090909
"4141","135_1830_Я_Я4_nc_core",8,0.0166666666666667
"4142","136_1830_Я_Я6_nc_core",8,0.123188405797101
"4143","137_1830_Я_Я4_nc_core",8,0.0423728813559322
"4144","138_1826_Я_Я6_nc_core",8,0.0211864406779661
"4145","139_1826_Я_ЯВ_nc_core",8,0.0509868421052632
"4146","14_1820_Я_Я5_nc_core",8,0.121428571428571
"4147","142_1826_Я_ЯВ_nc_core",8,0.166666666666667
"4148","143_1826_Я_Я4_nc_core",8,0.00806451612903226
"4149","146_1825_Амф_Амф4_nc_core",8,0.207509881422925
"4150","147_1825_Я_Я4_nc_core",8,0.00625
"4151","148_1825_Я_ЯВ_nc_core",8,0.0970588235294118
"4152","149_1825_Амф_Амф4_nc_core",8,0.00675675675675676
"4153","15_1820_Х_Х4_nc_core",8,0.237068965517241
"4154","150_1825_Я_Я3_nc_core",8,0.14375
"4155","152_1815_Я_Я6_nc_core",8,0.288008565310493
"4156","154_1815_Я_ЯВ_nc_core",8,0.00186567164179104
"4157","155_1816_Я_Я6_nc_core",8,0.207865168539326
"4158","156_1826_Я_Я4_nc_core",8,0.00268817204301075
"4159","157_1826_Х_Х4_nc_core",8,0.141666666666667
"4160","16_1820_Я_Я4_nc_core",8,0.06
"4161","160_1826_Я_Я4_nc_core",8,0.0119047619047619
"4162","161_1826_Я_Я4_nc_core",8,0.2125
"4163","162_1815_Я_Я6_nc_core",8,0.131481481481481
"4164","165_1828_Я_Я6_nc_core",8,0.00446428571428571
"4165","166_1822_Я_Я6_nc_core",8,0.0093167701863354
"4166","167_1828_Я_ЯВ_nc_core",8,0.0894495412844037
"4167","17_1821_Я_Я64_nc_core",8,0.394308943089431
"4168","170_1823_Я_ЯВ_nc_core",8,0.175579322638146
"4169","172_1816_Я_Я6_nc_core",8,0.355504587155963
"4170","173_1815_Я_Я6664_nc_core",8,0.525075987841945
"4171","174_1819_Я_Я5_nc_core",8,0.003125
"4172","175_1824_Я_Я6664_nc_core",8,0.501201923076923
"4173","18_1821_Я_ЯВ_nc_core",8,0.133620689655172
"4174","19_1822_Я_Я4_nc_core",8,0.05
"4175","2_1821_Я_Я6_nc_core",8,0.115625
"4176","20_1822_Я_ЯВ_nc_core",8,0.0104166666666667
"4177","200_1816_Я_Я4_nc_core",8,0.203125
"4178","2003_1815_ъъ_ъъ_canon_corpuscanon",8,0.550228310502283
"4179","2004_1819_ъъ_ъъ_canon_corpuscanon",8,0.001875
"4180","2006_1822_ъъ_ъъ_canon_corpuscanon",8,0.00381679389312977
"4181","2009_1817_ъъ_ъъ_canon_corpuscanon",8,0.200559701492537
"4182","201_1816_Я_Я6_nc_core",8,0.157348242811502
"4183","2010_1819_ъъ_ъъ_canon_corpuscanon",8,0.307471264367816
"4184","2011_1822_ъъ_ъъ_canon_corpuscanon",8,0.0672514619883041
"4185","2012_1819_ъъ_ъъ_canon_corpuscanon",8,0.127831715210356
"4186","2013_1820_ъъ_ъъ_canon_corpuscanon",8,0.0387453874538745
"4187","2014_1816_ъъ_ъъ_canon_corpuscanon",8,0.0116279069767442
"4188","2015_1815_ъъ_ъъ_canon_corpuscanon",8,0.0272727272727273
"4189","2016_1829_ъъ_ъъ_canon_corpuscanon",8,0.025
"4190","2017_1816_ъъ_ъъ_canon_corpuscanon",8,0.00862068965517241
"4191","2018_1819_ъъ_ъъ_canon_corpuscanon",8,0.518292682926829
"4192","2019_1823_ъъ_ъъ_canon_corpuscanon",8,0.0275735294117647
"4193","202_1816_Я_ЯВ_nc_core",8,0.170863309352518
"4194","2020_1832_ъъ_ъъ_canon_corpuscanon",8,0.0422885572139304
"4195","2021_1817_ъъ_ъъ_canon_corpuscanon",8,0.319672131147541
"4196","2022_1819_ъъ_ъъ_canon_corpuscanon",8,0.215463917525773
"4197","2023_1819_ъъ_ъъ_canon_corpuscanon",8,0.0169753086419753
"4198","2024_1831_ъъ_ъъ_canon_corpuscanon",8,0.0681818181818182
"4199","2025_1825_ъъ_ъъ_canon_corpuscanon",8,0.213414634146341
"4200","2026_1827_ъъ_ъъ_canon_corpuscanon",8,0.34375
"4201","2027_1821_ъъ_ъъ_canon_corpuscanon",8,0.0522388059701493
"4202","2028_1822_ъъ_ъъ_canon_corpuscanon",8,0.00649350649350649
"4203","2029_1824_ъъ_ъъ_canon_corpuscanon",8,0.151785714285714
"4204","2030_1821_ъъ_ъъ_canon_corpuscanon",8,0.0436893203883495
"4205","2031_1830_ъъ_ъъ_canon_corpuscanon",8,0.00793650793650794
"4206","2032_1823_ъъ_ъъ_canon_corpuscanon",8,0.275423728813559
"4207","2033_1825_ъъ_ъъ_canon_corpuscanon",8,0.0108695652173913
"4208","2034_1825_ъъ_ъъ_canon_corpuscanon",8,0.0294117647058824
"4209","2035_1825_ъъ_ъъ_canon_corpuscanon",8,0.00378787878787879
"4210","2036_1824_ъъ_ъъ_canon_corpuscanon",8,0.828846153846154
"4211","2037_1828_ъъ_ъъ_canon_corpuscanon",8,0.334355828220859
"4212","2038_1826_ъъ_ъъ_canon_corpuscanon",8,0.0029585798816568
"4213","2039_1831_ъъ_ъъ_canon_corpuscanon",8,0.0231958762886598
"4214","2040_1834_ъъ_ъъ_canon_corpuscanon",8,0.0142857142857143
"4215","2041_1817_ъъ_ъъ_canon_corpuscanon",8,0.13905325443787
"4216","2042_1816_ъъ_ъъ_canon_corpuscanon",8,0.446564885496183
"4217","2043_1816_ъъ_ъъ_canon_corpuscanon",8,0.0113636363636364
"4218","2044_1816_ъъ_ъъ_canon_corpuscanon",8,0.0309917355371901
"4219","2045_1816_ъъ_ъъ_canon_corpuscanon",8,0.0260416666666667
"4220","2046_1816_ъъ_ъъ_canon_corpuscanon",8,0.00862068965517241
"4221","2047_1816_ъъ_ъъ_canon_corpuscanon",8,0.150887573964497
"4222","2048_1816_ъъ_ъъ_canon_corpuscanon",8,0.0945945945945946
"4223","2049_1816_ъъ_ъъ_canon_corpuscanon",8,0.00282485875706215
"4224","205_1815_Х_Х4_nc_core",8,0.0362903225806452
"4225","2050_1816_ъъ_ъъ_canon_corpuscanon",8,0.165584415584416
"4226","2051_1816_ъъ_ъъ_canon_corpuscanon",8,0.0267857142857143
"4227","2052_1816_ъъ_ъъ_canon_corpuscanon",8,0.177966101694915
"4228","2053_1816_ъъ_ъъ_canon_corpuscanon",8,0.192307692307692
"4229","2054_1817_ъъ_ъъ_canon_corpuscanon",8,0.00943396226415094
"4230","2055_1822_ъъ_ъъ_canon_corpuscanon",8,0.0188172043010753
"4231","2056_1823_ъъ_ъъ_canon_corpuscanon",8,0.00602409638554217
"4232","2057_1824_ъъ_ъъ_canon_corpuscanon",8,0.144444444444444
"4233","2058_1828_ъъ_ъъ_canon_corpuscanon",8,0.00735294117647059
"4234","2059_1828_ъъ_ъъ_canon_corpuscanon",8,0.0326086956521739
"4235","206_1816_Я_Я6_nc_core",8,0.0283505154639175
"4236","2060_1829_ъъ_ъъ_canon_corpuscanon",8,0.161157024793388
"4237","2061_1830_ъъ_ъъ_canon_corpuscanon",8,0.192307692307692
"4238","2062_1830_ъъ_ъъ_canon_corpuscanon",8,0.180232558139535
"4239","2063_1836_ъъ_ъъ_canon_corpuscanon",8,0.318897637795276
"4240","2064_1820_ъъ_ъъ_canon_corpuscanon",8,0.00320512820512821
"4241","2065_1820_ъъ_ъъ_canon_corpuscanon",8,0.237451737451737
"4242","2066_1821_ъъ_ъъ_canon_corpuscanon",8,0.0902777777777778
"4243","2067_1835_ъъ_ъъ_canon_corpuscanon",8,0.0137362637362637
"4244","2068_1828_ъъ_ъъ_canon_corpuscanon",8,0.053030303030303
"4245","2069_1832_ъъ_ъъ_canon_corpuscanon",8,0.0709459459459459
"4246","2070_1835_ъъ_ъъ_canon_corpuscanon",8,0.06875
"4247","2071_1824_ъъ_ъъ_canon_corpuscanon",8,0.0572916666666667
"4248","2072_1824_ъъ_ъъ_canon_corpuscanon",8,0.0113636363636364
"4249","2073_1824_ъъ_ъъ_canon_corpuscanon",8,0.0161290322580645
"4250","2074_1825_ъъ_ъъ_canon_corpuscanon",8,0.00515463917525773
"4251","2075_1827_ъъ_ъъ_canon_corpuscanon",8,0.47972972972973
"4252","2076_1828_ъъ_ъъ_canon_corpuscanon",8,0.0384615384615385
"4253","2077_1829_ъъ_ъъ_canon_corpuscanon",8,0.395104895104895
"4254","2078_1829_ъъ_ъъ_canon_corpuscanon",8,0.0106382978723404
"4255","2079_1829_ъъ_ъъ_canon_corpuscanon",8,0.188311688311688
"4256","2080_1835_ъъ_ъъ_canon_corpuscanon",8,0.0176470588235294
"4257","2081_1833_ъъ_ъъ_canon_corpuscanon",8,0.00458715596330275
"4258","2082_1830_ъъ_ъъ_canon_corpuscanon",8,0.0464285714285714
"4259","2083_1834_ъъ_ъъ_canon_corpuscanon",8,0.226744186046512
"4260","209_1818_Я_Я6_nc_core",8,0.0116822429906542
"4261","21_1822_Я_Я43_nc_core",8,0.0436893203883495
"4262","210_1818_Х_Х63_nc_core",8,0.0261194029850746
"4263","211_1818_Я_Я6_nc_core",8,0.0139784946236559
"4264","212_1820_Я_Я4_nc_core",8,0.168560606060606
"4265","214_1824_Я_Я6_nc_core",8,0.0135658914728682
"4266","215_1824_Я_ЯВ_nc_core",8,0.0247524752475248
"4267","216_1815_Я_Я6_nc_core",8,0.092948717948718
"4268","217_1829_Я_ЯВ_nc_core",8,0.074468085106383
"4269","218_1829_Я_Я4_nc_core",8,0.0520833333333333
"4270","219_1829_Я_Я4_nc_core",8,0.221590909090909
"4271","22_1823_Я_Я4_nc_core",8,0.0373134328358209
"4272","220_1829_Я_Я4_nc_core",8,0.01
"4273","221_1829_Я_ЯВ_nc_core",8,0.125
"4274","222_1829_Я_ЯВ_nc_core",8,0.234265734265734
"4275","224_1829_Я_Я4_nc_core",8,0.0147058823529412
"4276","226_1829_Я_Я4_nc_core",8,0.155405405405405
"4277","227_1825_Я_Я6_nc_core",8,0.234304932735426
"4278","228_1829_Я_Я4_nc_core",8,0.0555555555555556
"4279","229_1830_Я_Я4_nc_core",8,0.00467289719626168
"4280","23_1823_Я_ЯВ_nc_core",8,0.0990338164251208
"4281","230_1830_Я_Я65_nc_core",8,0.00467289719626168
"4282","232_1831_Я_Я5_canon_core",8,0.204887218045113
"4283","236_1830_Я_Я4_nc_core",8,0.0875
"4284","237_1830_Я_Я4_nc_core",8,0.193181818181818
"4285","239_1824_Я_Я6_nc_core",8,0.17704280155642
"4286","24_1823_Я_Я4_nc_core",8,0.117834394904459
"4287","240_1825_Я_ЯВ_nc_core",8,0.154088050314465
"4288","242_1825_Я_Я6_nc_core",8,0.0405405405405405
"4289","243_1825_Я_Я6664_nc_core",8,0.512019230769231
"4290","245_1821_Я_Я6_nc_core",8,0.00208333333333333
"4291","248_1823_Я_Я6_nc_core",8,0.493362831858407
"4292","249_1824_Я_Я4_nc_core",8,0.168803418803419
"4293","25_1823_Я_ЯВ_nc_core",8,0.218562874251497
"4294","250_1818_Я_Я64646663_nc_core",8,0.315548780487805
"4295","251_1818_Я_ЯВ_nc_core",8,0.00233644859813084
"4296","252_1818_Я_ЯВ_nc_core",8,0.0958333333333333
"4297","253_1818_Я_ЯВ_nc_core",8,0.234761120263591
"4298","254_1818_Амф_Амф4_nc_core",8,0.169565217391304
"4299","255_1819_Я_Я4_canon_core",8,0.107843137254902
"4300","256_1819_Я_Я4_nc_core",8,0.248538011695906
"4301","257_1819_Я_Я65_nc_core",8,0.0384615384615385
"4302","258_1819_Я_ЯВ_nc_core",8,0.285074626865672
"4303","259_1819_Я_Я6_nc_core",8,0.146276595744681
"4304","26_1823_Я_Я4_canon_core",8,0.110169491525424
"4305","260_1819_Я_Я66446343_nc_core",8,0.232718894009217
"4306","261_1820_Я_Я65_nc_core",8,0.0179425837320574
"4307","262_1820_Я_Я6_nc_core",8,0.117924528301887
"4308","263_1820_Амф_Амф4_nc_core",8,0.032051282051282
"4309","264_1820_Я_Я4_nc_core",8,0.0625
"4310","265_1820_Я_Я6_nc_core",8,0.38031914893617
"4311","266_1820_Я_ЯВ_nc_core",8,0.312182741116751
"4312","267_1820_Я_Я4_nc_core",8,0.3575
"4313","268_1820_Я_Я6_nc_core",8,0.297619047619048
"4314","269_1820_Я_Я6_nc_core",8,0.00717703349282297
"4315","27_1823_Я_Я66666664_nc_core",8,0.230446927374302
"4316","270_1820_Амф_Амф4_nc_core",8,0.126923076923077
"4317","271_1820_Я_Я4_nc_core",8,0.335897435897436
"4318","272_1820_Я_ЯВ_nc_core",8,0.00520833333333333
"4319","273_1820_Я_Я6_nc_core",8,0.182352941176471
"4320","274_1820_Я_Я6_canon_core",8,0.346830985915493
"4321","275_1820_Я_ЯВ_nc_core",8,0.0261194029850746
"4322","276_1821_Я_Я6_nc_core",8,0.0465587044534413
"4323","277_1821_Я_Я6_nc_core",8,0.00344827586206897
"4324","278_1821_Я_ЯВ_nc_core",8,0.182080924855491
"4325","279_1821_Я_ЯВ_nc_core",8,0.283333333333333
"4326","28_1823_Я_Я4_canon_core",8,0.0760869565217391
"4327","280_1821_Амф_Амф4_nc_core",8,0.391025641025641
"4328","281_1821_Я_Я64646663_nc_core",8,0.480769230769231
"4329","282_1821_Я_ЯВ_nc_core",8,0.122222222222222
"4330","283_1821_Я_Я6664_nc_core",8,0.39247311827957
"4331","284_1821_Я_Я6_nc_core",8,0.358267716535433
"4332","285_1821_Я_Я65_nc_core",8,0.532327586206897
"4333","286_1821_Я_ЯВ_nc_core",8,0.22264631043257
"4334","287_1821_Д_Д4_nc_core",8,0.28391959798995
"4335","288_1821_Я_Я65_nc_core",8,0.00354609929078014
"4336","289_1821_Я_Я6_nc_core",8,0.22636815920398
"4337","29_1820_Я_Я4_nc_core",8,0.028735632183908
"4338","290_1818_Я_Я6_nc_core",8,0.197160883280757
"4339","291_1819_Я_Я65_nc_core",8,0.0570291777188329
"4340","292_1819_Я_Я65_nc_core",8,0.190851735015773
"4341","293_1822_Я_ЯВ_nc_core",8,0.0301204819277108
"4342","294_1822_Х_Х63_nc_core",8,0.0631067961165049
"4343","295_1822_Я_Я5_nc_core",8,0.198689956331878
"4344","296_1822_Я_Я4_nc_core",8,0.101851851851852
"4345","297_1822_Я_Я65_nc_core",8,0.183544303797468
"4346","298_1822_Я_Я5_nc_core",8,0.0601851851851852
"4347","299_1822_Я_Я43_nc_core",8,0.200636942675159
"4348","3_1819_Я_Я6_nc_core",8,0.0504694835680751
"4349","30_1820_Я_Я4_nc_core",8,0.0970149253731343
"4350","300_1822_Амф_Амф4442_nc_core",8,0.380597014925373
"4351","301_1822_Я_Я6_nc_core",8,0.199074074074074
"4352","302_1822_Я_Я6_nc_core",8,0.00700934579439252
"4353","303_1822_Я_Я4_nc_core",8,0.393229166666667
"4354","304_1822_Я_Я6_nc_core",8,0.539772727272727
"4355","305_1822_Я_Я4_nc_core",8,0.176136363636364
"4356","306_1822_Амф_Амф4443_nc_core",8,0.015625
"4357","307_1823_Я_ЯВ_nc_core",8,0.133040935672515
"4358","308_1823_Я_Я3_nc_core",8,0.246411483253589
"4359","309_1823_Я_ЯВ_nc_core",8,0.0343283582089552
"4360","31_1820_Я_Я4_nc_core",8,0.0965909090909091
"4361","310_1823_Я_Я4_nc_core",8,0.00505050505050505
"4362","311_1823_Я_Я4_nc_core",8,0.172018348623853
"4363","312_1823_Я_ЯВ_nc_core",8,0.0539772727272727
"4364","313_1824_Полиметр_Полиметр_nc_core",8,0.178571428571429
"4365","314_1824_Я_Я4_nc_core",8,0.143564356435644
"4366","316_1831_Я_ЯВ_nc_core",8,0.120503597122302
"4367","317_1831_Я_Я4_nc_core",8,0.00862068965517241
"4368","318_1831_Я_Я4_nc_core",8,0.0131578947368421
"4369","319_1831_Я_Я4_nc_core",8,0.104395604395604
"4370","32_1820_Я_Я6_nc_core",8,0.00819672131147541
"4371","320_1831_Я_Я4_nc_core",8,0.00531914893617021
"4372","321_1831_Я_Я4_nc_core",8,0.07
"4373","322_1831_Я_Я6_nc_core",8,0.0119047619047619
"4374","323_1831_Я_Я2_nc_core",8,0.00862068965517241
"4375","326_1827_Я_ЯВ_nc_core",8,0.0193798449612403
"4376","327_1835_Я_ЯВ_nc_core",8,0.125
"4377","328_1832_Я_Я4_nc_core",8,0.0365853658536585
"4378","329_1832_Я_Я4_nc_core",8,0.0104166666666667
"4379","33_1820_Я_Я43_nc_core",8,0.0106382978723404
"4380","330_1832_Я_Я4_nc_core",8,0.0142857142857143
"4381","331_1830_Я_Я4_nc_core",8,0.0833333333333333
"4382","332_1828_Я_Я4_nc_core",8,0.148876404494382
"4383","333_1820_Я_Я65_nc_core",8,0.0931034482758621
"4384","334_1820_Я_Я5_nc_core",8,0.00704225352112676
"4385","335_1820_Я_Я65_nc_core",8,0.113065326633166
"4386","336_1825_Я_Я6_nc_core",8,0.226495726495726
"4387","337_1825_Я_Я5_nc_core",8,0.212
"4388","338_1825_Я_Я5_nc_core",8,0.0205479452054795
"4389","339_1821_Я_Я65_nc_core",8,0.139839034205231
"4390","34_1821_Я_Я43_nc_core",8,0.0043859649122807
"4391","341_1822_Я_ЯВ_canon_core",8,0.565909090909091
"4392","343_1823_Я_Я4_canon_core",8,0.230994152046784
"4393","344_1816_Амф_Амф4_nc_core",8,0.0963302752293578
"4394","345_1816_Д_ДВ_nc_core",8,0.0910652920962199
"4395","346_1817_Я_ЯВ_nc_core",8,0.211656441717791
"4396","347_1817_Я_ЯВ_nc_core",8,0.134517766497462
"4397","349_1817_Я_ЯВ_nc_core",8,0.228021978021978
"4398","35_1821_Я_Я5_nc_core",8,0.00922509225092251
"4399","350_1817_Эд_Эд_canon_core",8,0.00390625
"4400","351_1817_Я_Я6_canon_core",8,0.157429245283019
"4401","352_1818_Д_Д4443_nc_core",8,0.00555555555555556
"4402","353_1818_Я_ЯВ_nc_core",8,0.00852272727272727
"4403","354_1818_Я_Я65_nc_core",8,0.464015151515151
"4404","355_1821_Я_Я6464_nc_core",8,0.00707547169811321
"4405","356_1825_Я_Я65_canon_core",8,0.286057692307692
"4406","357_1826_Я_Я6_nc_core",8,0.567924528301887
"4407","358_1827_Я_Я4_nc_core",8,0.0135135135135135
"4408","359_1829_Я_ЯВ_nc_core",8,0.0592105263157895
"4409","36_1821_Я_Я43_nc_core",8,0.0963302752293578
"4410","360_1831_Х_Х4_nc_core",8,0.118421052631579
"4411","361_1827_Я_Я5_canon_core",8,0.00526315789473684
"4412","362_1830_Я_Я4_nc_core",8,0.01
"4413","363_1831_Я_Я4_nc_core",8,0.201986754966887
"4414","364_1828_Я_Я4_nc_core",8,0.00746268656716418
"4415","365_1828_Я_Я4_nc_core",8,0.259776536312849
"4416","366_1828_Я_Я4_nc_core",8,0.0887096774193548
"4417","367_1827_Я_Я6_nc_core",8,0.537174721189591
"4418","368_1827_Я_Я4_nc_core",8,0.0681818181818182
"4419","369_1828_Я_ЯВ_nc_core",8,0.0577299412915851
"4420","37_1821_Я_Я4_canon_core",8,0.00396825396825397
"4421","370_1829_Я_Я4_nc_core",8,0.0119047619047619
"4422","371_1829_Х_Х4_nc_core",8,0.00649350649350649
"4423","373_1830_Я_Я4_nc_core",8,0.0371900826446281
"4424","374_1830_Я_Я4_nc_core",8,0.00581395348837209
"4425","375_1829_Я_Я4_nc_core",8,0.00543478260869565
"4426","376_1829_Я_Я4_nc_core",8,0.0127118644067797
"4427","377_1830_Я_Я4_nc_core",8,0.0331325301204819
"4428","378_1830_Я_Я4343443443_canon_core",8,0.309917355371901
"4429","379_1830_Я_Я4_nc_core",8,0.00434782608695652
"4430","38_1821_Я_Я5_canon_core",8,0.0194805194805195
"4431","380_1830_Полиметр_Полиметр_nc_core",8,0.015625
"4432","381_1830_Я_ЯВ_nc_core",8,0.259920634920635
"4433","382_1830_Я_Я4_nc_core",8,0.0242718446601942
"4434","383_1825_Я_Я6_nc_core",8,0.348591549295775
"4435","386_1825_Я_Я4_nc_core",8,0.229281767955801
"4436","387_1826_Я_Я4_canon_core",8,0.233695652173913
"4437","389_1826_Я_Я4_nc_core",8,0.199248120300752
"4438","39_1821_Я_Я4_canon_core",8,0.0614035087719298
"4439","390_1826_Я_Я4_nc_core",8,0.0108695652173913
"4440","392_1826_Я_Я65_nc_core",8,0.0142045454545455
"4441","393_1826_Я_Я6_nc_core",8,0.00226244343891403
"4442","394_1826_Я_Я6_nc_core",8,0.0292207792207792
"4443","395_1830_Я_Я4_nc_core",8,0.06
"4444","396_1830_Я_Я4_nc_core",8,0.0596330275229358
"4445","397_1825_Я_ЯВ_nc_core",8,0.0498154981549815
"4446","398_1831_Х_Х4_nc_core",8,0.0528169014084507
"4447","399_1831_Я_Я4_nc_core",8,0.158333333333333
"4448","4_1819_Я_ЯВ_nc_core",8,0.0161290322580645
"4449","40_1822_Я_Я4_canon_core",8,0.00632911392405063
"4450","400_1832_Я_Я6_nc_core",8,0.0217391304347826
"4451","401_1832_Я_Я4_nc_core",8,0.0346534653465347
"4452","403_1833_Я_Я4_nc_core",8,0.113636363636364
"4453","405_1833_Я_ЯВ_nc_core",8,0.0766129032258065
"4454","406_1833_Я_Я4_nc_core",8,0.049618320610687
"4455","407_1833_Я_ЯВ_nc_core",8,0.00485436893203883
"4456","408_1833_Я_ЯВ_nc_core",8,0.00434782608695652
"4457","409_1827_Я_Я4_canon_core",8,0.00574712643678161
"4458","41_1822_Я_ЯВ_nc_core",8,0.00347222222222222
"4459","410_1834_Я_Я4_nc_core",8,0.0116279069767442
"4460","411_1834_Я_Я4_nc_core",8,0.0116279069767442
"4461","412_1834_Д_Днеурег_nc_core",8,0.120833333333333
"4462","413_1834_Я_ЯВ_nc_core",8,0.00490196078431373
"4463","414_1834_Я_Я5_nc_core",8,0.00789473684210526
"4464","415_1834_Я_Я6_nc_core",8,0.130102040816327
"4465","416_1834_Я_ЯВ_nc_core",8,0.317857142857143
"4466","417_1834_Я_Я4_nc_core",8,0.0524193548387097
"4467","418_1834_Я_ЯВ_nc_core",8,0.00378787878787879
"4468","419_1834_Я_Я4_nc_core",8,0.0254237288135593
